2022-12-17 18:00,Sensation Kotwica Kołobrzeg(w),75 : 83W,83,17,38,44.7,11,25,44.0,28,63,44.4,16,26,61.5,11,32,43,11,16,19,11,4,4,2,89,BS Polonia Bytom ,Sezon 2022/2023
2023-01-04 18:00,Dziki Warszawa(d),69 : 88P,69,19,41,46.3,6,21,28.6,25,62,40.3,13,22,59.1,10,32,42,11,26,21,21,3,1,0,59,BS Polonia Bytom ,Sezon 2022/2023
2023-01-08 18:00,HydroTruck Radom(d),67 : 93P,67,17,36,47.2,9,32,28.1,26,68,38.2,6,12,50.0,5,20,25,17,19,16,10,8,2,0,61,BS Polonia Bytom ,Sezon 2022/2023
2023-01-14 20:00,MKKS Żak Koszalin(d),86 : 107P,86,24,41,58.5,6,25,24.0,30,66,45.5,20,30,66.7,13,19,32,14,21,20,12,2,0,1,76,BS Polonia Bytom ,Sezon 2022/2023
2023-01-18 19:00,Enea Basket Poznań(d),70 : 83P,70,20,42,47.6,8,21,38.1,28,63,44.4,6,11,54.5,9,18,27,16,19,18,11,6,2,0,70,BS Polonia Bytom ,Sezon 2022/2023
2023-01-21 15:00,WKK Wrocław(d),76 : 74W,76,22,42,52.4,7,19,36.8,29,61,47.5,11,25,44.0,8,31,39,17,23,17,13,5,4,2,82,BS Polonia Bytom ,Sezon 2022/2023
2023-01-28 19:00,AZS AGH Kraków(w),79 : 76P,76,26,56,46.4,2,14,14.3,28,70,40.0,18,22,81.8,7,33,40,11,25,21,13,4,2,11,74,BS Polonia Bytom ,Sezon 2022/2023
2023-02-01 18:00,Start II Lublin(d),80 : 74W,80,23,44,52.3,8,28,28.6,31,72,43.1,10,16,62.5,11,26,37,15,17,15,7,8,1,2,87,BS Polonia Bytom ,Sezon 2022/2023
2023-02-08 18:00,Górnik Trans.eu Zamek Książ Wałbrzych(w),82 : 71P,71,18,31,58.1,9,29,31.0,27,60,45.0,8,14,57.1,7,28,35,15,19,17,21,8,0,2,69,BS Polonia Bytom ,Sezon 2022/2023
2023-02-11 18:00,Weegree AZS Politechnika Opolska(d),89 : 84W,89,20,37,54.1,9,25,36.0,29,62,46.8,22,32,68.8,10,25,35,15,20,25,12,6,1,0,91,BS Polonia Bytom ,Sezon 2022/2023
2023-02-18 20:00,KKS Polonia Warszawa(d),103 : 111P,103,25,55,45.5,11,24,45.8,36,79,45.6,20,25,80.0,12,21,33,17,20,20,15,7,2,5,99,BS Polonia Bytom ,Sezon 2022/2023
2023-02-25 18:00,PGE Turów Zgorzelec(d),86 : 64W,86,20,41,48.8,12,23,52.2,32,64,50.0,10,17,58.8,7,28,35,20,15,19,16,6,3,1,95,BS Polonia Bytom ,Sezon 2022/2023
2023-03-01 18:00,GKS Tychy(w),96 : 87P,87,25,54,46.3,8,25,32.0,33,79,41.8,13,24,54.2,12,23,35,12,24,21,2,9,3,6,87,BS Polonia Bytom ,Sezon 2022/2023
2023-03-04 18:00,SKS Starogard Gdański(d),86 : 80W,86,27,49,55.1,5,22,22.7,32,71,45.1,17,28,60.7,13,28,41,13,20,21,7,5,2,0,90,BS Polonia Bytom ,Sezon 2022/2023
2023-03-12 15:00,Decka Pelplin(d),86 : 97P,86,19,41,46.3,12,29,41.4,31,70,44.3,12,19,63.2,5,27,32,15,22,20,8,6,1,2,86,BS Polonia Bytom ,Sezon 2022/2023
2023-03-18 18:00,Miasto Szkła Krosno(d),80 : 85P,80,17,43,39.5,10,25,40.0,27,68,39.7,16,25,64.0,13,16,29,16,18,22,8,7,1,2,75,BS Polonia Bytom ,Sezon 2022/2023
2023-03-26 15:00,WKS Śląsk II Wrocław(w),95 : 84P,84,24,43,55.8,7,21,33.3,31,64,48.4,15,24,62.5,9,23,32,15,22,23,18,6,3,3,80,BS Polonia Bytom ,Sezon 2022/2023
